customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,churn_probability,predicted_churn,risk_category,retention_recommendation,actual_churn_label,predicted_churn_label,churn_probability_pct
9412-ARGBX,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,0.1305358934897669,0,Low Risk,Maintain regular engagement,,No Churn,13.05
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,0.7921005107415134,1,High Risk,Immediate retention offer,,Churn,79.21
1110-KYLGQ,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,No,0.34246963018098847,0,Low Risk,Maintain regular engagement,,No Churn,34.25
8696-JKZNU,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,0.7530040885810153,1,High Risk,Immediate retention offer,,Churn,75.3
8757-TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,0.6659895251827386,1,Medium Risk,Personalized engagement,,Churn,66.6
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,0.706751149306408,1,High Risk,Immediate retention offer,,Churn,70.68
9048-JVYVF,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,Yes,0.5283607281022498,1,Medium Risk,Personalized engagement,,Churn,52.84
0682-USIXD,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,No,0.6911196759198669,1,Medium Risk,Personalized engagement,,Churn,69.11
3884-UEBXB,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,No,0.040750478272357046,0,Low Risk,Maintain regular engagement,,No Churn,4.08
1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.1,682.1,No,0.05026658534915993,0,Low Risk,Maintain regular engagement,,No Churn,5.03
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,0.6629645922896844,1,Medium Risk,Personalized engagement,,Churn,66.3
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No,0.011425244108855238,0,Low Risk,Maintain regular engagement,,No Churn,1.14
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,0.675291430549691,1,Medium Risk,Personalized engagement,,Churn,67.53
8676-TRMJS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,0.823244514382175,1,High Risk,Immediate retention offer,,Churn,82.32
3334-CTHOL,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,Yes,0.716014550726434,1,High Risk,Immediate retention offer,,Churn,71.6
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,0.5297213588569145,1,Medium Risk,Personalized engagement,,Churn,52.97
3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,No,0.15132259093910072,0,Low Risk,Maintain regular engagement,,No Churn,15.13
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,0.038067025804770234,0,Low Risk,Maintain regular engagement,,No Churn,3.81
8621-MNIHH,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,Yes,0.6928237125448843,1,Medium Risk,Personalized engagement,,Churn,69.28
8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes,0.9218421083059852,1,High Risk,Immediate retention offer,,Churn,92.18
2885-HIJDH,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,0.05290817339871114,0,Low Risk,Maintain regular engagement,,No Churn,5.29
8570-KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,No,0.03936135918424827,0,Low Risk,Maintain regular engagement,,No Churn,3.94
9339-FIIJL,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,No,0.020138485660837792,0,Low Risk,Maintain regular engagement,,No Churn,2.01
6223-DHJGV,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,No,0.010774012665872669,0,Low Risk,Maintain regular engagement,,No Churn,1.08
0959-WHOKV,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No,0.337372101377793,0,Low Risk,Maintain regular engagement,,No Churn,33.74
9610-WCESF,Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,0.15279387768935332,0,Low Risk,Maintain regular engagement,,No Churn,15.28
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,0.7942110637469316,1,High Risk,Immediate retention offer,,Churn,79.42
2985-FMWYF,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,No,0.8124607079054595,1,High Risk,Immediate retention offer,,Churn,81.25
3540-RZJYU,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,0.6720000113296821,1,Medium Risk,Personalized engagement,,Churn,67.2
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,0.11017540725892261,0,Low Risk,Maintain regular engagement,,No Churn,11.02
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,0.9315984264812791,1,High Risk,Immediate retention offer,,Churn,93.16
8735-NBLWT,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,0.11387836555107125,0,Low Risk,Maintain regular engagement,,No Churn,11.39
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0.11184650190299901,0,Low Risk,Maintain regular engagement,,No Churn,11.18
0841-NULXI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,Yes,0.9108871481957918,1,High Risk,Immediate retention offer,,Churn,91.09
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,No,0.3058065362521809,0,Low Risk,Maintain regular engagement,,No Churn,30.58
9298-WGMRW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,No,0.03998905836165887,0,Low Risk,Maintain regular engagement,,No Churn,4.0
7893-IXHRQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,Yes,0.4277932395864915,0,Medium Risk,Personalized engagement,,No Churn,42.78
8785-CJSHH,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,0.6964790612295613,1,Medium Risk,Personalized engagement,,Churn,69.65
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0.15466075836199253,0,Low Risk,Maintain regular engagement,,No Churn,15.47
8909-BOLNL,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,0.07289774085989077,0,Low Risk,Maintain regular engagement,,No Churn,7.29
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,0.05811484159827638,0,Low Risk,Maintain regular engagement,,No Churn,5.81
0322-CHQRU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,0.773285150121871,1,High Risk,Immediate retention offer,,Churn,77.33
3587-PMCOY,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,No,0.5267890772323885,1,Medium Risk,Personalized engagement,,Churn,52.68
0655-RBDUG,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes,0.9229355645539873,1,High Risk,Immediate retention offer,,Churn,92.29
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,0.1923185601943875,0,Low Risk,Maintain regular engagement,,No Churn,19.23
5650-YLIBA,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,No,0.7416829313701192,1,High Risk,Immediate retention offer,,Churn,74.17
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0.6761516901521504,1,Medium Risk,Personalized engagement,,Churn,67.62
3569-EDBPQ,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,No,0.5509849826804035,1,Medium Risk,Personalized engagement,,Churn,55.1
4945-RVMTE,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No,0.41095719122985014,0,Medium Risk,Personalized engagement,,No Churn,41.1
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,0.05630477326176166,0,Low Risk,Maintain regular engagement,,No Churn,5.63
5537-UXXVS,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,0.3095444883299629,0,Low Risk,Maintain regular engagement,,No Churn,30.95
8782-NUUOL,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,0.1890705120444722,0,Low Risk,Maintain regular engagement,,No Churn,18.91
2865-TCHJW,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,0.9127764959040968,1,High Risk,Immediate retention offer,,Churn,91.28
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,No,0.19025778056957943,0,Low Risk,Maintain regular engagement,,No Churn,19.03
3071-MVJCD,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.3,5815.15,No,0.04721947895932917,0,Low Risk,Maintain regular engagement,,No Churn,4.72
7279-BUYWN,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes,0.5282391975545372,1,Medium Risk,Personalized engagement,,Churn,52.82
3756-VNWDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,No,0.34826253164373794,0,Low Risk,Maintain regular engagement,,No Churn,34.83
1395-OFUWC,Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,0.3975151711885328,0,Low Risk,Maintain regular engagement,,No Churn,39.75
4223-BKEOR,Female,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,No,0.13676361664011516,0,Low Risk,Maintain regular engagement,,No Churn,13.68
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,0.006744166488539687,0,Low Risk,Maintain regular engagement,,No Churn,0.67
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,Yes,0.4132492310354671,0,Medium Risk,Personalized engagement,,No Churn,41.32
7395-XWZOY,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,0.3876337850926731,0,Low Risk,Maintain regular engagement,,No Churn,38.76
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,0.570756003126146,1,Medium Risk,Personalized engagement,,Churn,57.08
4706-DGAHW,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,No,0.7756765727564078,1,High Risk,Immediate retention offer,,Churn,77.57
8166-ORCHU,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,No,0.3000537873113927,0,Low Risk,Maintain regular engagement,,No Churn,30.01
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,0.027081447611434654,0,Low Risk,Maintain regular engagement,,No Churn,2.71
7198-GLXTC,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,Yes,0.8669874575479519,1,High Risk,Immediate retention offer,,Churn,86.7
6366-XIVKZ,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,No,0.3318309956363719,0,Low Risk,Maintain regular engagement,,No Churn,33.18
5133-POWUA,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0.7590138734801877,1,High Risk,Immediate retention offer,,Churn,75.9
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,No,0.26710705932796536,0,Low Risk,Maintain regular engagement,,No Churn,26.71
5382-SOYZL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,No,0.8362524238276635,1,High Risk,Immediate retention offer,,Churn,83.63
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,0.7352279763512909,1,High Risk,Immediate retention offer,,Churn,73.52
4154-AQUGT,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,Yes,0.6715836044987714,1,Medium Risk,Personalized engagement,,Churn,67.16
0980-FEXWF,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,No,0.18643104730489507,0,Low Risk,Maintain regular engagement,,No Churn,18.64
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,No,0.0026167109767339064,0,Low Risk,Maintain regular engagement,,No Churn,0.26
4840-ORQXB,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,No,0.5675912817087713,1,Medium Risk,Personalized engagement,,Churn,56.76
0295-PPHDO,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,0.9469688014635168,1,High Risk,Immediate retention offer,,Churn,94.7
8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0.8776902020833588,1,High Risk,Immediate retention offer,,Churn,87.77
0376-YMCJC,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,0.7722160478597838,1,High Risk,Immediate retention offer,,Churn,77.22
7410-YTJIK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,Yes,0.8041183360414378,1,High Risk,Immediate retention offer,,Churn,80.41
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,0.6156015319949018,1,Medium Risk,Personalized engagement,,Churn,61.56
6681-ZSEXG,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,No,0.060888209400615935,0,Low Risk,Maintain regular engagement,,No Churn,6.09
5702-KVQRD,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,0.06781979020269487,0,Low Risk,Maintain regular engagement,,No Churn,6.78
8711-LOBKY,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,No,0.008302107803040602,0,Low Risk,Maintain regular engagement,,No Churn,0.83
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,0.7939891259727034,1,High Risk,Immediate retention offer,,Churn,79.4
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,0.017449676013031132,0,Low Risk,Maintain regular engagement,,No Churn,1.74
8455-HIRAQ,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,0.4821481079354824,0,Medium Risk,Personalized engagement,,No Churn,48.21
7853-WNZSY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0.4629324242934131,0,Medium Risk,Personalized engagement,,No Churn,46.29
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0.8863869373298968,1,High Risk,Immediate retention offer,,Churn,88.64
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,0.31217055271798716,0,Low Risk,Maintain regular engagement,,No Churn,31.22
3094-JOJAI,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,No,0.5422718601167161,1,Medium Risk,Personalized engagement,,Churn,54.23
4873-ILOLJ,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,0.7586688737806636,1,High Risk,Immediate retention offer,,Churn,75.87
8181-YHCMF,Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109.0,No,0.012199032655100072,0,Low Risk,Maintain regular engagement,,No Churn,1.22
3324-OIRTO,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,No,0.2462473001067651,0,Low Risk,Maintain regular engagement,,No Churn,24.62
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No,0.01778078153370938,0,Low Risk,Maintain regular engagement,,No Churn,1.78
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,0.09350669090864301,0,Low Risk,Maintain regular engagement,,No Churn,9.35
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,0.2670043944309029,0,Low Risk,Maintain regular engagement,,No Churn,26.7
3896-RCYYE,Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,0.22616587153008372,0,Low Risk,Maintain regular engagement,,No Churn,22.62
6729-GDNGC,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,0.5453063274361006,1,Medium Risk,Personalized engagement,,Churn,54.53
9945-PSVIP,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,0.04110316854352606,0,Low Risk,Maintain regular engagement,,No Churn,4.11
4137-JOPHL,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No,0.13884179458752138,0,Low Risk,Maintain regular engagement,,No Churn,13.88
